order_id,order_status,order_purchase_timestamp,order_delivered_customer_date,payment_type,payment_installments,payment_value,review_score,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name_english
a8aa8c2af7ddd7b246469a7d4a53ed75,delivered,2018-03-18 14:24:33,2018-04-13 01:04:05,credit_card,5.0,58.94,5,1b3ca5f1c4db09255e55e10081735224,60866,fortaleza,CE,bed_bath_table
04d9462386313112744bfe028575d10f,delivered,2017-06-12 13:55:51,2017-06-26 14:58:04,credit_card,7.0,415.44,5,9f65b22046ff3281527d2c66debd30c3,22420,rio de janeiro,RJ,perfumery
e11dbf8f73df2ef44ac68c5dd90b3892,delivered,2018-08-14 17:59:38,2018-08-17 22:16:24,credit_card,2.0,104.31,5,b3989aaea8a136281b3ba11272c93cc4,9270,santo andre,SP,bed_bath_table
31d6ca721a02109e3f90202f01c62a4a,delivered,2018-03-10 00:33:50,2018-03-24 20:06:48,credit_card,3.0,44.27,4,571fa8594059e717187533599bd0c1c4,4844,sao paulo,SP,housewares
a558d36bc6548afd19f3cf6728bf7077,delivered,2018-06-21 19:03:23,2018-06-23 11:03:14,boleto,1.0,176.86,4,ad38c335f3fe3a43c7d28c227953b9e5,13084,campinas,SP,auto
27ccb6f42b7ff7e079004d6192ab12bb,delivered,2018-02-07 23:03:51,2018-02-14 20:27:50,credit_card,8.0,233.63,5,f22c272b1abf07d355eee4c03f281b01,9831,sao bernardo do campo,SP,watches_gifts
1043d83f1c9a2f7d84385aa1611d7652,delivered,2018-05-20 20:09:00,2018-05-23 17:48:15,credit_card,5.0,118.53,5,4c302f270df7e2504744b098d013b0e3,3013,sao paulo,SP,health_beauty
f25bd9ce4a4433355f6011c1a262c49d,delivered,2018-07-27 16:58:06,2018-07-31 22:35:00,credit_card,2.0,47.76,5,dd1213a8c4572e20843121445430c0de,72006,brasilia,DF,perfumery
02bfd16c1a67263989b258fa92e20d3b,delivered,2018-08-16 20:02:31,2018-08-29 20:49:41,credit_card,3.0,90.89,4,68041dc76662fa5c940d7869f110b844,58740,mae d'agua,PB,telephony
c602154123d0956a6fa53e0267b25bd8,delivered,2018-06-02 14:02:44,2018-07-09 09:34:27,boleto,1.0,35.05,5,00b246520d4904724f9b20188a2ff39b,45160,belo campo,BA,health_beauty
2731288f02cee9797af3fcad424f6ee4,delivered,2018-04-20 14:42:04,2018-04-27 20:28:28,credit_card,2.0,70.95,5,b352e446c37f5717f34d6b0b1fe9cc14,30190,belo horizonte,MG,health_beauty
784dc805e40803fed828b9fbf45b4858,delivered,2017-05-16 17:48:36,2017-05-23 00:23:56,credit_card,1.0,72.77,5,6366dc709d3d45f3fb76d56ded95f9ca,8685,suzano,SP,health_beauty
b543e95769f2da5f435df6a8ccb13eb6,delivered,2018-01-16 13:25:36,2018-01-29 21:37:06,credit_card,2.0,32.38,5,5a08097006a04f95acc3c2501d0df29b,13425,piracicaba,SP,electronics
da1d2907817d2c95b1f3e07c76d26bcc,delivered,2018-06-14 21:15:35,2018-06-18 21:27:43,credit_card,8.0,344.72,4,b951c9bf661f93b4622ed4e21034a9ce,7251,guarulhos,SP,health_beauty
8831eaa951f7563404fa3355d0a89f1e,delivered,2017-08-30 16:59:19,2017-09-01 18:19:07,boleto,1.0,195.0,4,72b74e3ab8b2f7da203dbb50344879bb,11360,sao vicente,SP,bed_bath_table
87dbf189fd5e4ff0a6846675d7fe9d0e,delivered,2017-07-09 20:42:32,2017-07-17 17:53:31,credit_card,1.0,119.45,5,92ea66675d0557a6ededd9af85a9e758,83260,matinhos,PR,health_beauty
bf63ec64b243739a224860a034cb5357,delivered,2017-09-15 11:28:58,2017-09-30 12:48:50,boleto,1.0,52.5,4,ba36311f5ecc3232608a4becdd416325,21910,rio de janeiro,RJ,furniture_decor
974c26d25f3764b5acde8a0b556843be,delivered,2017-12-25 16:46:13,2018-01-08 22:24:31,boleto,1.0,103.56,1,e5da246ec8495416c700f325533688b6,11674,caraguatatuba,SP,furniture_decor
f230041025cb889113e0999362dc2ad1,delivered,2018-03-14 17:24:47,2018-04-13 20:03:22,credit_card,2.0,107.19,5,4c7e61a1faa0d4745bca0164648b3ddd,45416,presidente tancredo neves,BA,auto
4c52483789e169329b0dc09e8139b7e2,delivered,2017-07-31 16:57:33,2017-08-07 20:53:50,credit_card,10.0,706.33,5,1e42daf0af58fb971d1598af1fd2497e,15056,sao jose do rio preto,SP,watches_gifts
d6a2e1d3b958b6c5cb3af6f1d4d4a203,delivered,2017-11-11 17:46:35,2017-12-08 22:46:47,credit_card,5.0,254.04,5,dee6507f25f601864647a16185888332,14022,ribeirao preto,SP,office_furniture
ae0df271cb3c9838b323a5764478703c,delivered,2018-07-15 18:48:15,2018-07-25 23:24:38,credit_card,6.0,124.5,3,5f804c4f73397c6b7d0643012d788c83,29304,cachoeiro de itapemirim,ES,health_beauty
c66f263a77d0b978664e122a57598d88,delivered,2018-01-26 09:28:49,2018-02-05 16:16:46,credit_card,3.0,73.03,1,2ecb072c40df1c0e01f07c88f55d6c2e,11441,guaruja,SP,housewares
a3157fa833670799cf5d82abf9188905,delivered,2018-01-02 22:30:18,2018-01-31 18:26:56,credit_card,1.0,96.22,5,b4a9706266706041c10bac3e7ec4316a,85864,foz do iguacu,PR,bed_bath_table
f895460919953cca1c737af25d8faf3c,delivered,2018-07-08 17:01:33,2018-07-30 17:54:43,credit_card,1.0,86.37,5,f06d35a600b606329886d392afda66c7,58067,joao pessoa,PB,health_beauty
57665b3fb0f04270d6b333c9d1f80a61,delivered,2018-07-30 11:22:32,2018-08-06 22:41:59,boleto,1.0,41.18,4,1a5f53459ebb9f8a705378dc76f572b3,1403,sao paulo,SP,housewares
6ee93b768b2ece278852a25fecf3eb03,delivered,2017-06-10 18:08:15,2017-06-22 13:56:40,credit_card,1.0,258.02,4,35b45b906d1450b3540dc96692f58583,17017,bauru,SP,furniture_living_room
7117ea59ab9bdbf381b1a880eb25b07c,delivered,2018-03-14 10:15:23,2018-03-20 00:06:33,boleto,1.0,386.32,5,7ce437bd982d7e69bae09a055b564893,11390,sao vicente,SP,electronics
860a775a4c01146f0dac9eebe2ac8461,delivered,2017-11-24 11:56:51,2017-12-28 12:45:03,credit_card,3.0,266.5,3,62dbf95632be2b7c3a8b0ee94abd4cf8,28970,araruama,RJ,baby
6514f4ab77bfe2791416987c6c136b84,delivered,2018-06-23 17:05:29,2018-06-28 21:56:53,credit_card,1.0,24.76,4,18b0804c12cb4d5de0e81612a5af006a,13481,limeira,SP,housewares
67174eff886029c2cc97d11c74eea9a7,delivered,2017-11-25 12:47:46,2017-12-10 21:06:16,credit_card,5.0,194.92,4,89a1e0a84aba551138fef6fcf098964b,41290,salvador,BA,sports_leisure
4f1330720e5aa2d61a474c63620fc42b,delivered,2018-01-12 04:13:58,2018-03-02 18:51:31,credit_card,3.0,104.87,1,b4184ec976917fc7cb365a1a55524013,22621,rio de janeiro,RJ,health_beauty
eede8f1b542f41da8b04e72bdd357dde,delivered,2018-03-14 13:19:06,2018-04-05 22:06:46,credit_card,5.0,363.96,5,0dbf75634e9cdb8dfef760501cf983a8,63010,juazeiro do norte,CE,health_beauty
14130f70a2038f80f97d9fcc6e590ba8,delivered,2018-03-23 17:22:23,2018-04-24 20:25:47,credit_card,10.0,269.75,1,747ea65052566eba93f2b81c6ca1a14e,59200,santa cruz,RN,furniture_decor
46f6ed73fe09537a68e37e5b67fcdd01,delivered,2017-10-16 14:55:52,2017-10-23 22:14:22,credit_card,10.0,113.48,5,3f00548d480f59bdac5e1ad8a68dcfe1,27916,macae,RJ,health_beauty
8f15948ef0bdb4709a5801084a564c56,delivered,2017-09-27 07:11:08,2017-10-19 19:42:17,boleto,1.0,84.05,3,4b1d45d33877174c0fca2cece1f8f2c1,59830,rodolfo fernandes,RN,computers_accessories
ad0ae09a07feb323ebb93e791ab88917,delivered,2018-05-10 16:40:15,2018-05-18 14:33:32,credit_card,4.0,112.02,5,c1d404c1480da3e44dd2cd5e325b1ce0,13140,paulinia,SP,art
354ca44327bb555017ef42fd921ada11,delivered,2017-01-30 16:33:23,2017-01-31 19:13:10,credit_card,3.0,367.9,5,c6daf89e664438f63927784b6fd5c5c4,26087,nova iguacu,RJ,perfumery
534a0fbe91a806a1dc6bf09b497e3d6f,unavailable,2018-01-22 02:45:40,,boleto,1.0,158.3,1,cf41887f4cbf217c6fad258a83ba2d32,5877,sao paulo,SP,
7d0a48a75ea94fb27cbb514b6bd406b4,delivered,2018-05-29 12:43:18,2018-06-11 14:51:42,credit_card,1.0,78.58,5,de9ab7d2ae5374d1d19d9746ec64d2c5,15013,sao jose do rio preto,SP,housewares
cd9d1ea1541ad23858c2890cbacd2406,delivered,2018-03-01 11:28:05,2018-03-07 18:41:56,boleto,1.0,32.38,4,91cc64efdc8300db4eae42e836e9e148,83750,lapa,PR,electronics
efc21a26212414ea2383d5392f15f231,delivered,2018-04-11 10:45:45,2018-04-16 19:58:25,credit_card,1.0,25.87,5,2332ad18bcdd2763999ec846fe8020fa,8655,suzano,SP,sports_leisure
6613fb221c62895c22ca8a2958d32156,delivered,2018-05-31 22:01:02,2018-06-08 20:32:57,credit_card,1.0,243.11,4,0f15654c2819f53ab1b7f53330f457ac,90450,porto alegre,RS,sports_leisure
6f7390ae95a89ea985e0d81b189e96d5,delivered,2017-01-30 20:52:02,2017-02-10 12:09:06,credit_card,10.0,297.99,3,fccfbf734a92029859c4fe58eff05114,39670,itamarandiba,MG,toys
468c2f34312a6d270a20c7aef082041c,delivered,2017-05-25 00:11:01,2017-06-06 14:31:22,credit_card,5.0,51.0,2,ca681af5ab07e1b26a4a7322d06b0948,74775,goiania,GO,housewares
aaaf314a8cf0d0da71e52c6cd4184cbd,delivered,2018-06-19 16:10:55,2018-06-26 21:17:55,credit_card,7.0,153.1,5,b08151a30ac8321a74af864d51aa27cb,26053,nova iguacu,RJ,health_beauty
d0f9313e0b3e085cdd4116f42d31da06,delivered,2018-03-27 11:19:27,2018-04-10 15:58:30,boleto,1.0,66.23,5,432c102302fd43b0b749e60c6ba520fd,27257,volta redonda,RJ,luggage_accessories
63feacd35842cf0c330466827955c7fa,delivered,2018-04-23 16:53:07,2018-05-03 17:19:40,boleto,1.0,44.13,5,d6baed9a4ec609428eb198876e4ce9e3,79970,eldorado,MS,furniture_decor
f8e926b4541bd4af7a14350967ba217e,delivered,2018-08-11 23:30:33,2018-08-21 20:37:40,debit_card,1.0,64.26,2,97cce9cfd565d0c7710a453ee93e220d,40340,salvador,BA,sports_leisure
a978d6eb16b0dd287c64cf99680c15e9,delivered,2017-02-06 22:02:37,2017-02-20 16:42:25,credit_card,1.0,235.95,3,367f810d77e192e1440edd2afa6b07cd,68371,altamira,PA,health_beauty
9c5b6f458d5e5f8e372c112f8b658af6,delivered,2018-03-07 22:26:43,2018-03-22 23:58:49,credit_card,1.0,84.48,4,4dcabe94c61f202327839a734955b0cf,4855,sao paulo,SP,home_appliances
541e98fb4e0b225dbc4493ae9d53eeb3,delivered,2017-11-27 22:23:47,2017-12-11 16:34:26,credit_card,2.0,166.59,5,acfc41e34b586a5d6850f2a6b3ae0183,24808,itaborai,RJ,toys
3a39e6f440a811e9d4ad1bf47dd6c14d,delivered,2018-01-09 17:03:01,2018-01-25 18:26:58,credit_card,1.0,46.01,5,bffe21e5fcf1018f69c5654bb45ec1b6,89110,gaspar,SC,stationery
b51eb394d66d1bfb29d0e6367bd57d59,delivered,2018-02-27 09:50:14,2018-03-19 15:56:34,boleto,1.0,194.1,5,ce2e0ace655301bc4a8cae4abbd8c0a2,90130,porto alegre,RS,perfumery
4534a8dd8fc9a1eccddc2bc6a7fd2ba2,delivered,2018-06-08 10:06:43,2018-06-27 18:02:11,credit_card,8.0,163.47,5,3f8f42bd3277d3483aafe9b39cf930a1,22783,rio de janeiro,RJ,construction_tools_construction
264ce11c5e766e56fad7ef4046030511,delivered,2018-05-25 16:23:48,2018-06-10 17:02:21,credit_card,1.0,82.92,5,ea181cbd6e92042ba5c8dc8ff10318e5,5415,sao paulo,SP,bed_bath_table
7a70b827ebc6ab85bd4e28739619bb2d,delivered,2018-08-08 17:41:10,2018-08-18 11:24:19,credit_card,10.0,650.13,5,71fc6a8faee5a414d80feac6ea0e7976,8331,sao paulo,SP,construction_tools_construction
7f0cd5312c451eb0b746d9e0617e57f9,delivered,2018-04-26 14:04:20,2018-05-15 18:36:50,credit_card,1.0,162.03,1,e6ecf8f816d5aa381b49e989645c9471,50791,recife,PE,housewares
23799ee0d85541263f0637d4b86d5e5b,shipped,2017-05-01 10:23:49,,credit_card,2.0,49.96,1,fc332aac4e6295b310434bbec9773c4f,11712,praia grande,SP,
efeb57b095ad1d83a933437cb2c4837c,delivered,2017-11-16 17:42:52,2017-11-30 19:35:17,credit_card,2.0,229.69,5,8d8c91f2c4344c8f57793e8e210d73bf,70670,brasilia,DF,bed_bath_table
e713631edbb37cc11f989c7d8412b80a,delivered,2017-11-24 23:32:55,2017-12-05 18:04:10,credit_card,1.0,232.9,5,e92cf8004da0ba60863ad7d5bd816f5c,8081,sao paulo,SP,office_furniture
463dc1b7fe6a8f19d740aba99d88ab73,delivered,2018-02-28 15:11:27,2018-03-15 21:13:36,credit_card,3.0,76.65,5,18371062fe5ec3dd3f4f48d8011749d7,97501,uruguaiana,RS,health_beauty
780dfcd5aaf2662f3f6ce2201164394b,delivered,2018-08-22 21:26:03,2018-08-29 13:35:47,boleto,1.0,208.55,5,5ebb4b34c5aeed7ddda4fefe8e38f64a,98200,ibiruba,RS,auto
f92ebc52a42344683b930dfb16d2f317,delivered,2017-11-24 10:26:27,2018-01-16 13:09:55,boleto,1.0,195.42,1,3f912e65396ae2aa2ea4fda9b6b4b4d1,4216,sao paulo,SP,bed_bath_table
99f6d132908e686db5ad8db097e76aa3,delivered,2018-08-04 17:01:32,2018-08-07 15:17:39,credit_card,2.0,110.7,4,404cff864766c22ae5918af70c2d15e4,5126,sao paulo,SP,food
8ace197d57084cf99d770809ef26dab7,delivered,2018-04-11 08:54:56,2018-04-20 22:02:29,boleto,1.0,515.93,5,517a35f625b57d7c8533adfefb2d1b98,18270,tatui,SP,audio
ea497a8fb762e77015ca8d85236d6e47,delivered,2017-09-24 18:23:30,2017-09-29 12:03:59,boleto,1.0,49.75,1,e2da23eccfb3e41be791daaa219d75c0,7807,franco da rocha,SP,health_beauty
ad4c9fc51e6080fe19b1e0a62752d55d,delivered,2017-11-24 20:40:42,2017-12-04 19:04:55,boleto,1.0,97.21,5,5f46ee96a6c1d425dceafdf4bfa695cd,38440,araguari,MG,luggage_accessories
8ea705b6d457f1b50272b5ae5a7a9099,delivered,2017-06-14 12:52:00,2017-06-19 19:35:51,credit_card,8.0,230.11,4,2a914bdfae6c0cc612a51e479acc0128,11065,santos,SP,bed_bath_table
e210480a7951a7968ea2a32e38c6dd70,delivered,2018-07-13 16:49:46,2018-08-13 22:16:43,credit_card,2.0,178.99,5,910928b04ad1ac577b9c81554ae01b05,48967,nucleo residencial pilar,BA,watches_gifts
92d956a077a254413755349e0efd0ed7,delivered,2017-11-02 22:46:35,2017-11-13 23:03:04,boleto,1.0,73.34,5,53b2aa3aafb865f1c2c681804b8eb3b9,13466,americana,SP,garden_tools
a5d3eeeb605f6e2ce95e590543148234,delivered,2018-05-13 21:46:59,2018-05-15 17:31:01,credit_card,3.0,170.33,5,f053e082c3563fa331d4cd0c5d8ec177,18132,sao roque,SP,baby
f099e70d7cf0a758ccb7fb362d477166,delivered,2018-03-06 13:02:23,2018-04-10 01:34:26,boleto,1.0,113.11,1,82d328834d8318d50237978464defb0e,38407,uberlandia,MG,toys
3d17947832f443d603d5329d4f42b210,delivered,2018-04-19 16:12:10,2018-04-24 13:33:09,credit_card,1.0,80.59,4,aae57465413417f890866a044a7e378d,37031,varginha,MG,computers_accessories
8e10a1d1a57b6a469bc9a7a95c638b5a,shipped,2017-11-24 06:49:43,,credit_card,1.0,254.22,1,a7ff34c63e34b438ff4b1789b8ab23a1,9060,santo andre,SP,cool_stuff
9247f243c8ce8daa5f7011af7f97fecb,delivered,2017-08-26 22:55:05,2017-09-08 19:41:33,credit_card,1.0,67.1,5,6491c7db55287e7f4e3ab56919742153,38408,uberlandia,MG,furniture_decor
9ca8a98b31ed734b2db90fca420cda8e,delivered,2017-05-01 09:54:59,2017-05-04 14:46:33,credit_card,1.0,24.94,5,fd6be8b946505a1d1a15686ad6073310,19026,presidente prudente,SP,telephony
61409da3655a093963f861bd9a96c600,delivered,2017-10-22 19:25:14,2017-10-30 18:43:54,credit_card,2.0,123.42,3,cb619b091c043c3f95dc59228dc4cea0,22071,rio de janeiro,RJ,furniture_decor
db37a79f21c59753d1ba93cc44d6cc4a,delivered,2018-05-08 10:40:42,2018-05-12 00:08:51,credit_card,1.0,34.13,5,02b2ee0aa7ac4b3db5463ec3863ff8f7,5640,sao paulo,SP,housewares
aa26ab274909dba40108cdcfc216f8b6,delivered,2018-04-10 21:32:22,2018-04-21 17:33:46,credit_card,1.0,28.73,5,d76f611a0ec454ca3aa57bc668217cf0,22776,rio de janeiro,RJ,home_appliances
45a857702c4695511eff5f2d40cfa75d,delivered,2018-04-25 22:13:57,2018-05-03 18:40:36,credit_card,1.0,65.22,5,d3632bb649f0608a8450a1d0afab0936,37950,sao sebastiao do paraiso,MG,computers_accessories
958407f3ab4e9f0d5d03a341f3840ce2,delivered,2017-12-03 11:51:41,2017-12-08 13:51:45,credit_card,5.0,56.62,3,40c1a702053d8618481f681873de0f41,4830,sao paulo,SP,housewares
2c4f5d63471424bab535f4ff1051823d,delivered,2017-08-09 20:07:05,2017-08-28 20:17:45,credit_card,4.0,399.81,5,0980adc99590048735ae43d0cc619550,89260,jaragua do sul,SC,auto
2b233b3b91f2164ae046d169a3d975ee,delivered,2017-03-03 23:50:26,2017-03-21 02:35:56,credit_card,2.0,96.65,3,fb1b0ec9f6c522636a5f619eca94d8da,68820,sao sebastiao da boa vista,PA,bed_bath_table
273ff9150ef1e7b66d89ac10f7cc7899,delivered,2018-04-15 09:48:06,2018-05-11 16:48:46,credit_card,1.0,93.37,5,0b8dab578db3ef19b68e4e228e5e8fea,60711,fortaleza,CE,garden_tools
228dba745fdc79fe3b74e70f3e8f67db,delivered,2017-07-27 17:18:21,2017-08-02 18:03:44,credit_card,1.0,41.75,5,a4f95f05ed4ec25d67125811b5c78e2f,13400,piracicaba,SP,furniture_decor
dcc74da4fd99c9e96c775807b658336d,delivered,2017-06-18 17:55:19,2017-07-06 16:13:50,credit_card,2.0,70.23,5,c90df77e489e7f7fb26182fb93c22367,11030,santos,SP,housewares
dcc74da4fd99c9e96c775807b658336d,delivered,2017-06-18 17:55:19,2017-07-06 16:13:50,voucher,1.0,100.0,5,c90df77e489e7f7fb26182fb93c22367,11030,santos,SP,housewares
77054c0ae83a94aa7dda477bf235645b,delivered,2018-04-14 22:10:20,2018-05-04 18:42:31,boleto,1.0,67.22,5,730bc97df4e3bb36de63041f329b9e87,29375,venda nova do imigrante,ES,bed_bath_table
373050e6af734517549f69f888763324,delivered,2018-05-10 22:39:19,2018-05-18 14:51:44,credit_card,3.0,89.41,5,2e2184d1356da6b014de1af7efb0f093,13880,vargem grande do sul,SP,housewares
e6f6345c50327507fe35965aa65c8e94,delivered,2018-08-27 18:50:06,2018-08-30 23:16:46,credit_card,1.0,37.46,5,dc4b0942fb780633d44f4f73ff69dd92,2344,sao paulo,SP,
b2d6c7b5ebf482317945ef822da56002,delivered,2018-03-01 11:48:22,2018-03-13 19:18:21,credit_card,2.0,43.24,5,0b8a4ac66e2edd1e8423e2016dc5b9b6,12241,sao jose dos campos,SP,sports_leisure
4dd077c76e72e73742c4af14ebfbd4d1,delivered,2018-06-07 08:57:05,2018-06-15 00:22:21,credit_card,2.0,151.62,2,d15efa6fcfd5909767d5c9de1608af29,1313,sao paulo,SP,small_appliances
6db5e7f2c9cd83bcf07b97044be2c0df,delivered,2018-06-10 18:08:28,2018-06-12 19:46:44,credit_card,1.0,31.78,5,d498d61f79a7a60e08a4063043852250,13015,campinas,SP,housewares
926282951ac5113c0a44287b4a30d5bf,delivered,2017-11-27 15:06:28,2017-12-18 17:14:28,credit_card,12.0,157.22,5,d76adfdcadecba144ec1e65118e8e165,98600,tres passos,RS,toys
aa45e41799067f67755e2e4e41925aa3,delivered,2017-12-08 21:27:38,2017-12-18 16:58:32,credit_card,10.0,171.44,5,d060480eea297c26aca01bbd55b2805a,13870,sao joao da boa vista,SP,sports_leisure
6c86cd28bc4a6ac0313b8d3e03131e9f,delivered,2018-01-03 13:28:41,2018-01-09 13:09:58,credit_card,3.0,135.59,5,fe905a35ad610e433e3e61a3cb66abaa,88840,urussanga,SC,perfumery
245d1537baa4ed68d968e3c0f2ca5d16,delivered,2018-02-11 23:27:52,2018-03-20 14:32:41,boleto,1.0,221.79,1,e8e2ebd9428c8ec572b61a8b0065873f,89210,joinville,SC,auto
a68dcfa331c5289cc9a15c24e3c1e476,delivered,2017-11-09 00:26:50,2017-11-21 18:38:36,credit_card,2.0,173.82,5,13e6b0e350ed161c70ce5447dfa173a5,37470,sao lourenco,MG,bed_bath_table
73756076fcc66ccd661bb81c5ce0c5fc,delivered,2017-07-14 18:30:46,2017-07-26 14:34:57,credit_card,3.0,50.09,4,0a0a0dfb438e7ba3e91ec9579d9792b0,87525,ivate,PR,pet_shop
1d54db601b417ccdfd3b7071955e6cc7,delivered,2018-04-27 05:57:39,2018-05-03 23:52:04,credit_card,5.0,3209.72,5,bbeb907759ef5fc169099af3c88d535d,89113,gaspar,SC,garden_tools
3909091186fad2ea417f3166d4067808,delivered,2017-11-26 20:04:57,2017-12-10 11:16:11,boleto,1.0,73.25,5,be2b2715ea6493f6dddcb063b482f04e,7020,guarulhos,SP,furniture_decor
9bdc2095c034062781104665d6e3b9b6,delivered,2018-01-16 14:19:32,2018-01-25 17:12:28,boleto,1.0,217.54,3,2ad53a13954ae9d3d8e30a7e3ba1de18,31270,belo horizonte,MG,health_beauty
252a85fbb824c236e3b232f556edfc68,delivered,2017-12-04 09:47:00,2017-12-26 21:18:53,credit_card,5.0,159.76,4,37130c6869ec1d517e07637dff2e90e3,21745,rio de janeiro,RJ,watches_gifts
06f4b63a078dd3d2ca46e379c2ab419e,delivered,2017-06-23 17:36:41,2017-06-27 16:17:35,credit_card,2.0,58.17,4,0b63891bfcfcede37c648664908e6cb3,13171,sumare,SP,computers_accessories
80c7b4c9343d57c6f4e84201ba70063c,delivered,2018-03-04 09:51:23,2018-03-26 19:47:47,credit_card,8.0,568.05,5,fd8ca2ec473847a4367206bb75db0d99,53370,olinda,PE,watches_gifts
201e6171af7d4a477721fde96efcd3a6,delivered,2017-06-11 00:04:07,2017-06-19 18:11:44,credit_card,3.0,103.55,5,2a8e9a7b6d67b448707d0d7ac6110b9f,5025,sao paulo,SP,bed_bath_table
f029d5966aa03c87e17e2482f86202b1,invoiced,2017-10-23 21:44:36,,credit_card,10.0,132.57,1,9bee7cfdef5ae8cc38f95568d8aaa499,38280,iturama,MG,telephony
5ef28a6d6a0cfcef8e5eb4c151c18e82,delivered,2018-07-05 20:43:58,2018-07-26 14:21:30,credit_card,2.0,118.18,4,f4dbcaccf7b1b14540160b1ea484f7fb,29780,sao gabriel da palha,ES,health_beauty
9b573950822247289cc283b3e30f19d8,delivered,2017-11-24 21:04:24,2017-12-11 19:47:06,credit_card,2.0,37.09,3,555789ba02ce5b47f71981657177b7e0,95320,nova prata,RS,telephony
be929febed86ae91848b45a84c499e44,delivered,2017-12-06 13:12:24,2017-12-11 17:33:29,credit_card,1.0,32.38,5,db7928a76b23f1fc8703953bf73cdd1e,14091,ribeirao preto,SP,electronics
4a4ed9ed7922304a569ed850baba99c6,delivered,2018-03-08 21:36:23,2018-03-23 19:22:54,credit_card,3.0,33.13,5,6219e27197bb69d46b4df3fcc2325edf,97015,santa maria,RS,watches_gifts
da48dc4b67c6a225cba172618417ac34,delivered,2017-03-15 16:34:04,2017-03-28 16:15:43,boleto,1.0,29.84,5,8904db4793f88ea3508c678371f2dc70,54767,camaragibe,PE,food
1e6c83f252357f4c9ae0df874887ef7e,delivered,2017-02-07 22:03:42,2017-02-14 14:19:02,credit_card,1.0,30.66,4,abcc989c63277cbc664c1f13e1350892,38400,uberlandia,MG,computers_accessories
ef2ca7d8cb8ec4ec022a77785b6b48ff,delivered,2018-06-12 12:51:41,2018-06-22 22:26:23,credit_card,2.0,174.13,5,3d5af65316fc29ef1244b3e8fc395e0a,88350,brusque,SC,computers_accessories
d127d99c100d3b63c29a600aab85fbd2,delivered,2018-05-17 19:22:11,2018-06-06 20:14:39,boleto,1.0,92.9,1,4bf9358b618236ea203ef23a0ea9a791,15480,orindiuva,SP,computers_accessories
626d84eb4cf67fe4d53e9c0d945388fc,delivered,2017-12-13 13:24:24,2017-12-19 18:31:49,boleto,1.0,33.99,5,de59b010cf39acdf49fc201bc216c784,6606,jandira,SP,bed_bath_table
d543b0fedeb939f3fda2a3c2fe167b02,delivered,2018-08-27 17:32:01,2018-08-29 15:18:54,credit_card,3.0,71.18,5,2f7920af5858f8f73ae5af711c28471a,5360,sao paulo,SP,housewares
1963cdf64d49297eb541ceee16ee659e,delivered,2017-11-26 21:02:09,2017-12-01 18:38:50,credit_card,2.0,79.47,4,8fff3b532485857c98657608571d25b9,3113,sao paulo,SP,bed_bath_table
419158f0fcd3a19edca60d45d531849e,delivered,2018-04-13 13:19:27,2018-04-25 19:29:40,boleto,1.0,123.61,5,a029899dd8534557a81c369475ff80c8,75650,morrinhos,GO,furniture_decor
420d28103f84eb7c76bede8dddea608c,delivered,2018-08-15 09:01:23,2018-08-16 18:47:28,credit_card,1.0,52.9,5,a171cd85387e8a90aa715cb562a939d8,83609,campo largo,PR,health_beauty
44558a1547e448b41c48c4087fe32ddd,delivered,2017-05-10 20:47:02,2017-05-12 17:00:05,credit_card,2.0,210.2,5,4e20c9717b355a95e60353197235b58c,13201,jundiai,SP,toys
eba5d5c86dc17ef81926ce3e339da945,delivered,2017-11-22 11:04:05,2017-12-12 13:33:03,credit_card,2.0,250.26,5,6ed6a41250b1e99e3bd5e6ecc297dfaf,39560,salinas,MG,garden_tools
8828c448621cb6894c87c5c2be785309,delivered,2017-08-21 19:10:44,2017-08-28 21:19:56,credit_card,2.0,94.66,5,4947413e68f4df49eb40aa65881befa1,7081,guarulhos,SP,cool_stuff
1eef4e610c84e24e3ea7039a14693e90,delivered,2017-08-01 21:27:25,2017-08-16 14:03:48,boleto,1.0,160.23,5,3e874b23b6b46a0a50dffce68e61a56b,26600,paracambi,RJ,furniture_living_room
109b43dc12d67a5107cbbfb7fe98d0ae,delivered,2017-07-25 15:45:53,2017-09-19 14:18:08,credit_card,6.0,195.91,3,f6db9c2162ee3658e5520c00a090b7c4,75105,anapolis,GO,computers_accessories
8650f273b9279f880588142245c2c398,delivered,2017-06-22 11:05:14,2017-06-29 11:42:17,credit_card,7.0,77.03,5,0d062c3c954a9f461c2be3e19cb99ae2,13840,mogi-guacu,SP,housewares
157b4fe03013e7a9db562091a12c2f8d,delivered,2017-09-23 22:19:48,2017-10-14 13:24:34,credit_card,3.0,167.35,5,16d92ababe56c665936f0dab8da2fba8,22050,rio de janeiro,RJ,home_appliances_2
4bb429b2f70ff5c85e7fdcecb5efa852,delivered,2017-12-26 23:32:04,2018-01-11 20:09:03,credit_card,10.0,619.34,2,70f0622ab3555dc6e637a48684e331e3,37140,areado,MG,toys
58e507b7d867429e6bd5116ea280588d,delivered,2017-05-07 12:47:29,2017-06-05 14:08:08,credit_card,7.0,73.15,5,ba0702c64162e93452439fa6c4409896,35181,timoteo,MG,furniture_decor
